place_id,place_name,place_description,category,city,price,rating,description_location,place_img,gallery_photo_img1,gallery_photo_img2,gallery_photo_img3,,,
63,Pulau Semak Daun,"Pulau Semak Daun merupakan salah satu pulau yang terletak digugusan kepulauan Seribu. Secara administratif pulau ini termasuk dalam wilayah kabupaten Kepulauan Seribu provinsi DKI Jakarta sebagai daerah penangkaran penyu sisik dengan pantai yang nyaman untuk berenang karena pantainya yang bersih dan landai, berpasir putih, dan bebas bulu babi, terdapat pula daerah yang bagus untuk menyelam dan snorkeling pemula dan letaknya tidak jauh dari pulau Pramuka.","Bahari,Cagar Alam",Jakarta,"Rp40,000",4,"Pulau Semak Daun, Pulau Panggang, Kepulauan Seribu Utara, Kab. Administrasi Kepulauan Seribu, Daerah Khusus Ibukota Jakarta 14530",https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/63.%20Pulau%20Semak%20Daun/main/Fasilitas-di-pulau-semak-daun.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/63.%20Pulau%20Semak%20Daun/gallery-photo/Pulau-Semak-Daun.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/63.%20Pulau%20Semak%20Daun/gallery-photo/berkemah-di-pulau-semak-daun-jakarta.jpg,,,,https://www.google.com/maps/search/Pulau+Semak+Daun
64,Pulau Tidung,"Pulau Tidung adalah salah satu kelurahan di kecamatan Kepulauan Seribu Selatan, Kabupaten Kepulauan Seribu, Jakarta, Indonesia.","Bahari,Cagar Alam",Jakarta,"Rp150,000",4.5,"Kepulauan Seribu Selatan, Kepulauan Seribu, DKI Jakarta, Indonesia",https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/64.%20Pulau%20Tidung/main/1512631089967-5bf29271b90fef69792a15a116c262fa.jpeg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/64.%20Pulau%20Tidung/gallery-photo/Pulau-Tidung-Menikmati-Kemolekan-Pantai-dan-Atraksi-di-jembatan-Cinta.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/64.%20Pulau%20Tidung/gallery-photo/wisata-pulau-tidung-murah.jpg,,,,https://www.google.com/maps/search/Pulau+Tidung
65,Setu Babakan,"Setu Babakan adalah sebuah danau di Jakarta Selatan, Indonesia. Tempat ini dikelilingi oleh hutan bakau dan rumah-rumah tradisional Betawi. Setu Babakan juga merupakan pusat budaya Betawi dengan berbagai atraksi seperti pertunjukan seni, kerajinan tangan, dan kuliner khas Betawi. Pengunjung dapat menikmati suasana alam yang asri serta mempelajari kebudayaan Betawi yang kaya dan tradisional.",Budaya,Jakarta,Gratis,4.4,"Srengseng Sawah, Kec. Jagakarsa, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta",https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/65.%20Setu%20Babakan/main/kondisi-ppkm-di-setu-babakan_169.jpeg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/65.%20Setu%20Babakan/gallery-photo/614f0be33c269.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/65.%20Setu%20Babakan/gallery-photo/Setu_Babakan.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/65.%20Setu%20Babakan/gallery-photo/Setu_Babakan_3.jpg,,,https://www.google.com/maps/search/Setu+Babakan
66,Taman Agrowisata Cilangkap,"Taman Agrowisata Cilangkap adalah destinasi wisata peternakan dan pertanian yang terletak di Cilangkap, Jakarta Timur. Tempat ini menawarkan pengalaman interaktif dengan hewan ternak, seperti kambing, sapi, dan kelinci. Pengunjung juga dapat belajar tentang proses pertanian, seperti menanam dan memanen tanaman. Tersedia juga berbagai kegiatan seperti permainan keluarga, bersepeda, dan memancing. Taman Agrowisata Cilangkap adalah tempat yang menyenangkan untuk menghabiskan waktu bersama keluarga sambil belajar tentang kehidupan pertanian dan peternakan.",Taman Hiburan,Jakarta,Gratis,4.2,"Jl. Raya Cilangkap No.45, RT.6/RW.1, Cilangkap, Kec. Cipayung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13870",https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/66.%20Taman%20Agrowisata%20Cilangkap/main/2.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/66.%20Taman%20Agrowisata%20Cilangkap/gallery-photo/5.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/66.%20Taman%20Agrowisata%20Cilangkap/gallery-photo/IMG-20160202-WA0018.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/66.%20Taman%20Agrowisata%20Cilangkap/gallery-photo/Screenshot_20220128-142929_Instagram_1.jpg,,,https://www.google.com/maps/search/Taman+Agrowisata+Cilangkap
67,Wisata Alam Mangrove Angke,"Taman Wisata Alam Mangrove Angke Kapuk adalah kawasan konservasi mangrove yang terletak di Jakarta Utara. Kawasan ini menawarkan pengalaman eksplorasi alam yang unik dengan jalur kayaking atau perahu keliling, serta jembatan kayu yang melintasi hutan mangrove.",Cagar Alam,Jakarta,"Rp25,000",4.3,"Jalan Garden House RT.8/RW.1 Kamal Muara,, Penjaringan, Jakarta Utara, DKI Jakarta, Indonesia, 14470.",https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/67.%20Wisata%20Alam%20Mangrove%20Angke/main/twa-angke-kapuk.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/67.%20Wisata%20Alam%20Mangrove%20Angke/gallery-photo/61fe7edddd4ee.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/67.%20Wisata%20Alam%20Mangrove%20Angke/gallery-photo/img-2988-copy-2000x1333.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/67.%20Wisata%20Alam%20Mangrove%20Angke/gallery-photo/img-6098-2000x1333.jpg,,,https://www.google.com/maps/search/Wisata+Alam+Mangrove+Angke
68,Taman Nasional Berbak,"Taman Nasional Berbak adalah kawasan konservasi alam yang terletak di Provinsi Jambi, Indonesia. Taman ini memiliki luas lebih dari 1 juta hektar dan merupakan habitat bagi beragam spesies satwa liar, seperti harimau sumatera, gajah, dan berbagai jenis burung. Taman ini juga memiliki hutan bakau yang luas yang menjadi tempat bersarangnya berbagai spesies burung laut.","Cagar Alam,Taman Nasional",Jambi,"Rp10,000",4.2,"P67Q+7R5, Kab. Tanjung Jabung, Tanjung Jabung, Kota Jambi",https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/68.%20Taman%20Nasional%20Berbak/main/Berbak_National_Park_2012.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/68.%20Taman%20Nasional%20Berbak/gallery-photo/sungai-air-hitam.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/68.%20Taman%20Nasional%20Berbak/gallery-photo/5380366133_1d44d7c5f3_b.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/68.%20Taman%20Nasional%20Berbak/gallery-photo/1568981475991-taman-nasional-berbak-dan-sembilang.jpg,,,https://www.google.com/maps/search/Taman+Nasional+Berbak
69,Taman Nasional Bukit Duabelas,"Taman Nasional Bukit Duabelas adalah taman nasional yang terletak di provinsi Jambi, Indonesia. Taman ini dikenal dengan keindahan hutan hujan tropisnya dan keberadaan suku Anak Dalam yang masih hidup secara tradisional. Pengunjung dapat melakukan trekking, berinteraksi dengan suku Anak Dalam, dan menikmati keindahan alam yang masih asli di sini.","Cagar Alam,Taman Nasional",Jambi,"Rp10,000",4,"3PM7+8CQ, Batu Sawar, Kec. Maro Sebo Ulu, Kabupaten Batang Hari, Jambi 36654",https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/69.%20Taman%20Nasional%20Bukit%20Duabelas/main/puncak-bukit-dua-belas.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/69.%20Taman%20Nasional%20Bukit%20Duabelas/gallery-photo/Taman%20Nasional%20Bukit%20Dua%20Belas.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/69.%20Taman%20Nasional%20Bukit%20Duabelas/gallery-photo/sunga%20tnbd.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/69.%20Taman%20Nasional%20Bukit%20Duabelas/gallery-photo/taman-nasional-bukit-dua-belas.jpg,,,https://www.google.com/maps/search/Taman+Nasional+Bukit+Duabelas
70,Taman Nasional Bukit Tigapuluh,"Taman nasional ini dikenal karena kekayaan biodiversitasnya, termasuk populasi harimau Sumatera, gajah Sumatera, orangutan, dan berbagai spesies tumbuhan langka.","Cagar Alam,Taman Nasional",Jambi,"Rp15,000",4.1,"Rantau Langsat, Batang Gangsal, Indragiri Hulu Regency, Riau 29355",https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/70.%20Taman%20Nasional%20Bukit%20Tigapuluh/main/Camp_Granit.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/70.%20Taman%20Nasional%20Bukit%20Tigapuluh/gallery-photo/39148604908-bukit-30.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/70.%20Taman%20Nasional%20Bukit%20Tigapuluh/gallery-photo/dusun-talang-mamak.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/70.%20Taman%20Nasional%20Bukit%20Tigapuluh/gallery-photo/taman-nasional-bukit-tigapuluh.jpg,,,https://www.google.com/maps/search/Taman+Nasional+Bukit+Tigapuluh
71,Taman Nasional Meru Betiri,Taman nasional yang memiliki keanekaragaman hayati yang kaya dan ekosistem yang unik. Taman ini terkenal karena menjadi tempat berkembang biaknya penyu hijau (Chelonia mydas) dan penyu sisik (Eretmochelys imbricata).,"Budaya,Cagar Alam,Taman Nasional",Jember,"Rp7,500",4.6,"Jl. Sriwijaya No.53, Area Hutan, Andongrejo, Kecamatan Sumbersari, Kabupaten Jember, Jawa Timur 68173",https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/71.%20Taman%20Nasional%20Meru%20Betiri/main/taman-nasional.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/71.%20Taman%20Nasional%20Meru%20Betiri/gallery-photo/5dccf6a2ee8fb.jpeg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/71.%20Taman%20Nasional%20Meru%20Betiri/gallery-photo/Pantai_di_kawasan_Taman_Nasional_Meru_Betiri-2021_08_23-15_56_49_f043782e4b70b9d364000061faa5fb5a_620x413_thumb.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/71.%20Taman%20Nasional%20Meru%20Betiri/gallery-photo/Taman-Nasional-Meru-Betiri-Winarditbg-Winardi-1024x640.jpg,,,https://www.google.com/maps/search/Taman+Nasional+Meru+Betiri
72,Taman Nasional Karimunjawa,"Taman Nasional Karimunjawa adalah sebuah taman nasional yang terletak di Kepulauan Karimunjawa, Jawa Tengah, Indonesia. Taman nasional ini terkenal karena keindahan alam bawah lautnya, pantai-pantai berpasir putih, dan keanekaragaman hayati yang melimpah.","Bahari,Taman Hiburan,Taman Nasional",Jepara,"Rp7,500",4.7,"Karimunjawa, Kabupaten Jepara, Jawa Tengah",https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/72.%20Taman%20Nasional%20Karimunjawa/main/taman-nasional-karimun-jawa-jawa-tengah.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/72.%20Taman%20Nasional%20Karimunjawa/gallery-photo/taman-nasional-karimun-jawa-jawa-tengah.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/72.%20Taman%20Nasional%20Karimunjawa/gallery-photo/karimunjawa1.jpeg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/72.%20Taman%20Nasional%20Karimunjawa/gallery-photo/Pantai_tanjung_gelam_Taman_Nasional_Karimunjawa.jpg,,,https://www.google.com/maps/search/Taman+Nasional+Karimunjawa
73,Taman Nasional Betung Kerihun,"Taman Nasional Betung Kerihun merupakan salah satu taman nasional terbesar di Indonesia. Taman ini terkenal karena keindahan alamnya yang meliputi hutan hujan tropis, sungai, dan pegunungan. Taman ini juga menjadi habitat bagi berbagai spesies flora dan fauna langka.","Cagar Alam,Taman Nasional",Kapuas Hulu,"Rp10,000",4.4,"Jl. Piere Tendean, Sibau Hulu, Kec. Putussibau Utara, Kabupaten Kapuas Hulu, Kalimantan Barat 78716",https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/73.%20Taman%20Nasional%20Betung%20Kerihun/main/menjelajahi-keindahan-taman-nasional-betung-kerihun-eAe-thumb.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/73.%20Taman%20Nasional%20Betung%20Kerihun/gallery-photo/Orangutan_Pongo_pygmeus_pygmeus.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/73.%20Taman%20Nasional%20Betung%20Kerihun/gallery-photo/alam-betung-kerihun.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/73.%20Taman%20Nasional%20Betung%20Kerihun/gallery-photo/menyusuri-taman-nasional-betung-kerihun-surga-tersembunyi-di-batas-negeri-oJqlCxzxV0.jpg,,,https://www.google.com/maps/search/Taman+Nasional+Betung+Kerihun
74,Taman Nasional Tanjung Puting,"Taman Nasional Tanjung Puting terkenal karena menjadi habitat bagi populasi terbesar orangutan liar di dunia. Taman ini meliputi area hutan rawa gambut, sungai, dan hutan hujan tropis. Selain orangutan, taman ini juga merupakan rumah bagi berbagai spesies flora dan fauna yang langka.","Bahari,Cagar Alam,Taman Hiburan,Taman Nasional",Kotawaringin,"Rp5,000",4.7,"Teluk Pulai, Kumai, Kotawaringin, Kalimantan Tengah, Indonesia, 74181.",https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/74.%20Taman%20Nasional%20Tanjung%20Puting/main/DSC00838.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/74.%20Taman%20Nasional%20Tanjung%20Puting/gallery-photo/6216f993c35a0.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/74.%20Taman%20Nasional%20Tanjung%20Puting/gallery-photo/IMG_7903-1030x651.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/74.%20Taman%20Nasional%20Tanjung%20Puting/gallery-photo/Tanjung-Puting90153.jpg,,,https://www.google.com/maps/search/Taman+Nasional+Tanjung+Puting
75,Taman Wisata Alam Kubu Raya,"Taman Wisata Alam Kubu Raya terletak di Kalimantan Barat dan memiliki luas sekitar 2.278 hektar. Tempat wisata ini memiliki keindahan alam yang menakjubkan seperti air terjun, danau, danau buatan, serta berbagai macam flora dan fauna. ","Budaya,Cagar Alam",Kubu Raya,"Rp5,000",4.6,"Jl. Trans Kalimantan, Desa Sungai Nibung, Kec. Kubu Raya, Kabupaten Kubu Raya, Kalimantan Barat, Indonesia",https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/75.%20Taman%20Wisata%20Alam%20Kubu%20Raya/main/Batu-Masjid.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/75.%20Taman%20Wisata%20Alam%20Kubu%20Raya/gallery-photo/Alam-Batu-Gajah-Kubu-Raya-via-Pesonawisataindonesia-1.jpg,,,,,https://www.google.com/maps/search/Taman+Wisata+Alam+Kubu+Raya
76,Desa Wisata Nglinggo,"Desa Wisata Nglinggo terletak di Kabupaten Kulon Progo, Yogyakarta, Indonesia. Desa ini terkenal dengan keindahan alamnya yang asri, terutama sawah, hutan, dan sungai. Di Desa Wisata Nglinggo, pengunjung dapat melakukan berbagai aktivitas seperti hiking, camping, atau hanya sekadar menikmati keindahan alam yang menakjubkan.",Desa Wisata,Kulon Progo,"Rp5,000",4.4,"Nglinggo Barat, Pagerharjo, Samigaluh, Kulon Progo Regency, Special Region of Yogyakarta 55673",https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/76.%20Desa%20Wisata%20Nglinggo/main/1-juara1nglinggoerlangga-fachri-sudjonojpg.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/76.%20Desa%20Wisata%20Nglinggo/gallery-photo/469.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/76.%20Desa%20Wisata%20Nglinggo/gallery-photo/desa-wisata-nglinggo.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/76.%20Desa%20Wisata%20Nglinggo/gallery-photo/nglinggojpg2.jpg,,,https://www.google.com/maps/search/Desa+Wisata+Nglinggo
77,Hutan Mangrove Kulon Progo,Di sini ada kawasan wisata Hutan Mangrove Kulon Progo yang menyajikan keindahan alamnya. hutan Mangrove ini memberikan pesona tersendiri selain pantai Glagah yang sudah menjadi primadona di Kulon Progo ini. Letak lokasi hutan mangrove Kulon Progo ini sejatinya sudah masuk ke kawasan Pasir Mendit Kecamatan Temon Kulon Progo.,Cagar Alam,Kulon Progo,"Rp5,000",4.7,"Dusun Pasir Mendit, Desa Jangkaran, Kecamatan Temon, Kabupaten Kulon Progo",https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/77.%20Hutan%20Mangrove%20Kulon%20Progo/main/pesona-hutan-mangrove-kulon-progo-210329175634.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/77.%20Hutan%20Mangrove%20Kulon%20Progo/gallery-photo/Mangrove-Kulon-Progo-Aerial-View.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/77.%20Hutan%20Mangrove%20Kulon%20Progo/gallery-photo/hutan-mangrove-pantai-congot-kulon-progo_169.jpeg,,,,https://www.google.com/maps/search/Hutan+Mangrove+Kulon+Progo
78,Taman Hutan Raya Bukit Soeharto,"Taman Hutan Raya Bukit Soeharto terletak di Kabupaten Kutai Kartanegara, Kalimantan Timur, Indonesia. Taman hutan raya ini terkenal dengan keindahan alamnya yang asri, terutama keanekaragaman flora dan fauna, dan sungai yang indah. Di Taman Hutan Raya Bukit Soeharto, pengunjung dapat melakukan berbagai aktivitas seperti hiking, camping, atau sekadar menikmati keindahan alam yang menakjubkan. ","Cagar Alam,Taman Nasional",Kalimantan Timur,"Rp3,000",4.4,"Batuah, Loa Janan, Kabupaten Kutai Kartanegara, Kalimantan Timur, Indonesia 75271",https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/78.%20Taman%20Hutan%20Raya%20Bukit%20Soeharto/main/Jalan_menuju_Taman_Hutan_Raya_Bukit_Soeharto.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/78.%20Taman%20Hutan%20Raya%20Bukit%20Soeharto/gallery-photo/potret-sebagian-dari-bukit-soeharto.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/78.%20Taman%20Hutan%20Raya%20Bukit%20Soeharto/gallery-photo/Hutan_raya_bukit_Soeharto.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/78.%20Taman%20Hutan%20Raya%20Bukit%20Soeharto/gallery-photo/99072-bukit-soeharto.jpg,,,https://www.google.com/maps/search/Taman+Hutan+Raya+Bukit+Soeharto
79,Taman Nasional Bukit Barisan Selatan,"Taman Nasional Bukit Barisan Selatan merupakan salah satu kawasan konservasi yang penting di Indonesia. Taman ini terletak di pegunungan Bukit Barisan dan memiliki keanekaragaman hayati yang tinggi, termasuk spesies langka seperti harimau Sumatera dan badak Sumatera. Taman Nasional ini juga memiliki pemandangan alam yang indah, termasuk pegunungan, hutan hujan tropis, sungai, dan air terjun.","Taman Nasional,Cagar Alam",Lampung,"Rp15,000",4.4,"Tanggamus, Lampung, Indonesia",https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/79.%20Taman%20Nasional%20Bukit%20Barisan%20Selatan/main/taman-nasional-bukit-barisan-selatan-3.jpeg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/79.%20Taman%20Nasional%20Bukit%20Barisan%20Selatan/gallery-photo/taman-nasional-way-kambas-pasang-pendeteksi-gajah.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/79.%20Taman%20Nasional%20Bukit%20Barisan%20Selatan/gallery-photo/pawang-gajah-melakukan-patroli-rutin.jpg,,,,https://www.google.com/maps/search/Taman+Nasional+Bukit+Barisan+Selatan
80,Taman Nasional Way Kambas,"Taman ini merupakan salah satu kawasan konservasi yang penting di Indonesia dan dikenal karena menjadi tempat perlindungan bagi gajah Sumatera yang terancam punah. Taman Nasional Way Kambas juga memiliki keanekaragaman hayati yang kaya, termasuk flora dan fauna yang langka dan dilindungi.","Taman Nasional,Cagar Alam",Lampung,"Rp7,000",4.3,"Jl. Taman Nasional Way Kambas, Labuhan Ratu, Lampung Timur, Lampung, Indonesia, 34194",https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/80.%20Taman%20Nasional%20Way%20Kambas/main/Taman-Nasional-Way-Kambas.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/80.%20Taman%20Nasional%20Way%20Kambas/gallery-photo/tiga-ekor-gajah-sumatra-elephas-maximus-sumatranus-jinak-yang_201222230353-454.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/80.%20Taman%20Nasional%20Way%20Kambas/gallery-photo/taman-nasional-way-kambas.jpg,,,,https://www.google.com/maps/search/Taman+Nasional+Way+Kambas
